<<<<<<< HEAD
date,1. open,2. high,3. low,4. close,5. volume
2015-10-09,68.70854949951172,68.81070491764847,68.16987576727955,68.76427192499742,5947800
2015-10-12,69.64657592773438,70.05522593862595,68.42063298082068,68.48564483839334,5586300
2015-10-13,69.65585327148438,69.888039449056,68.86642168489284,69.15433027763851,7439400
2015-10-14,68.9128646850586,69.89733903936687,68.46707112735294,69.50726081917337,7568300
2015-10-15,69.97163391113281,70.03665285325438,69.26579292372024,69.61871341742652,6856200
2015-10-16,70.58462524414062,71.08614843169313,69.46084456093989,69.9623677484924,9117400
2015-10-19,71.50408172607422,71.81985873787471,70.51961420870603,70.51961420870603,9952600
2015-10-20,70.8446273803711,71.41116207667059,70.51956823145122,71.17897595804811,8148800
2015-10-21,70.08309173583984,71.4576373532764,69.94377857885293,71.4576373532764,7277900
2015-10-22,70.97467803955078,71.37403859893328,70.250258207592,70.48244441454088,9093400
2015-10-23,71.57837677001953,72.09847170187415,69.60943482180105,71.94058675267,11971300
2015-10-26,72.60929107666016,72.73002538691529,71.59695524874532,72.51641798525138,8019400
2015-10-27,71.99630737304688,72.6092824579576,71.56908553466751,72.46996929449955,9527400
2015-10-28,73.2500991821289,73.26867095893776,71.92199393885706,72.27491438430498,10850200
2015-10-29,72.91577911376953,73.10152529775449,72.37710526014536,72.99007333590588,7648600
2015-10-30,72.0520248413086,73.1943770019639,72.03344597688131,73.11079336932306,11186500
2015-11-02,69.86016845703125,70.77962360742555,69.21933242924432,69.8323072533464,29966000
2015-11-03,72.34921264648438,72.9807593180527,69.47938787461545,69.77658589148527,18899900
2015-11-04,72.76715850830078,73.21295915972057,72.34922615477551,72.78573737356379,8640800
2015-11-05,73.6123275756836,74.0302599737313,72.83217812402967,72.83217812402967,9392600
2015-11-06,73.138671875,73.90024252410919,72.73931122450601,73.90024252410919,8221600
2015-11-09,72.479248046875,72.81359675559607,71.78268941799958,72.81359675559607,10157300
2015-11-10,73.94932556152344,73.99584201357145,72.20944840919222,72.24666582992893,8440300
2015-11-11,73.6701889038086,74.66573170932644,73.66088277520667,74.29356464870841,8024400
2015-11-12,72.8607406616211,73.64229235518745,72.70257193621401,73.37247135970013,8939800
2015-11-13,72.67466735839844,73.47482428832984,72.35832277985659,72.59092637347624,9913200
2015-11-16,73.40969848632812,73.41900461802264,72.18155174710014,72.37693792169338,7805000
2015-11-17,73.34453582763672,73.76321927969867,73.00958622658901,73.44688193342881,6942600
2015-11-18,74.8611068725586,74.89832428302797,73.26079371485143,73.4654859231854,7212400
2015-11-19,74.57270050048828,75.37285729056991,74.29357339753066,74.99138405642762,6082200
2015-11-20,74.60990142822266,75.3635345017213,74.41451533874135,74.98206135190387,6764300
2015-11-23,74.53544616699219,75.15882167657811,74.02371576450011,74.98204079235475,5910600
2015-11-24,74.23774719238281,74.61921330940652,73.69810527220609,73.71671753069316,6040800
2015-11-25,74.02377319335938,74.51689172824288,74.02377319335938,74.22846551315988,4268700
2015-11-27,74.28424835205078,74.57268151125945,74.0702571129716,74.0981683964606,3139500
2015-11-30,73.51202392578125,74.5540832299879,73.46550037891633,74.48895452347497,8874600
2015-12-01,74.34937286376953,74.36797801710746,73.28869456265802,73.99581106390096,6702100
2015-12-02,73.53992462158203,74.57268474645102,73.47479592445046,74.27495254549301,7310000
2015-12-03,72.84213256835938,74.21914168478952,72.64674642745364,73.83767553306807,8689600
2015-12-04,74.80529022216797,74.80529022216797,72.99097858539868,73.1119369536141,9944600
2015-12-07,74.01445007324219,74.8890345661866,73.5678481482412,74.55408489706005,15262400
2015-12-08,73.56784057617188,74.12608760109221,72.90724743519161,73.48410671675705,11344000
2015-12-09,72.46065521240234,74.20053231878448,72.01406037235043,73.34455295993747,15361500
2015-12-10,72.68395233154297,73.60506030656416,72.22804430984375,72.48856622159886,8717100
2015-12-11,70.81382751464844,71.77215303445544,70.26487942849369,71.77215303445544,15625800
2015-12-14,71.52090454101562,71.94889399638203,70.32067000165422,70.8975219596078,10361000
2015-12-15,73.14916229248047,73.92140063435328,72.76768908754022,72.91655875732077,11355300
2015-12-16,74.3028564453125,74.4145086715106,72.71184948908768,73.92138332967347,10497500
2015-12-17,73.21430206298828,74.69365736289504,73.15847237913496,74.41453733761897,7555300
2015-12-18,71.00920104980469,72.74907790419014,70.97198363544128,72.60951437495136,16271200
2015-12-21,71.80004119873047,71.97682211676239,71.08362559672389,71.54883256123321,8442100
2015-12-22,71.99542999267578,72.09777609661504,71.32553790120322,72.04195353028278,5699100
2015-12-23,73.09332275390625,73.18636983421167,72.16290873881684,72.64672800182086,6335900
2015-12-24,72.814208984375,73.23289248727856,72.73977415321555,72.89794284555724,2188800
2015-12-28,73.06542205810547,73.17707431155564,72.40482886347601,72.60952111221968,3680900
2015-12-29,73.6981201171875,73.86559498482167,73.40969393901126,73.50273395469732,4627100
2015-12-30,72.89794921875,73.67950081725996,72.81421535024724,73.56784856075944,4230400
2015-12-31,72.15361785888672,73.31663550910413,72.15361785888672,72.79559877482917,6538300
2016-01-04,70.43231964111328,71.06500128947505,69.7903389659549,70.76726916662797,13476800
2016-01-05,70.96268463134766,71.1859891399462,70.28348627189297,70.94407947154612,8972700
2016-01-06,70.03226470947266,70.57190657975222,69.64149249933757,69.78105603109898,16092000
2016-01-07,68.65525817871094,69.86479226525562,68.24587369789772,68.62734689110937,12470800
2016-01-08,67.80857849121094,69.32515804942524,67.6876272111034,68.90646743644429,9977600
2016-01-11,68.77619934082031,68.92506898412502,67.60388284302455,68.02256629245228,13069500
2016-01-12,69.5577621459961,69.7810595489738,68.8692505808621,69.33445764452193,10236900
2016-01-13,68.01325988769531,70.14390873395979,67.91091378296461,70.03225650193669,12659600
2016-01-14,68.66455841064453,69.33445055104222,67.60388698189519,68.05978787006042,10426200
2016-01-15,66.8316650390625,67.87372457698805,65.74308194383747,66.93401118632279,18470500
2016-01-19,66.42225646972656,67.93882877028855,65.74305820875229,67.86440104337737,16009600
2016-01-20,65.76168060302734,66.44088614052774,64.23580177470873,65.091781195766,16586000
2016-01-21,66.58042907714844,67.2968518915806,65.2220253765776,65.7988846597636,11931200
2016-01-22,67.6410903930664,68.08769220624717,67.1107547328177,67.61317911071042,8652600
2016-01-25,66.7479019165039,67.83649174916083,66.59903935981747,67.69692822205138,9126200
2016-01-26,66.87816619873047,67.24102714746363,66.57113492568467,67.15729328167748,7500200
2016-01-27,65.97563171386719,67.43638078039072,65.66859352255202,66.97117398088014,9020500
2016-01-28,64.505615234375,66.8502557876188,64.505615234375,66.45017741600815,15295600
2016-01-29,69.30654907226562,69.31585520148249,63.9752798889742,65.52906983884472,40427800
2016-02-01,69.20420837402344,69.57637548842298,68.1528428419547,68.92508836209673,12623500
2016-02-02,68.29241943359375,69.04605283770435,68.04120356655778,68.38545945532984,9572700
2016-02-03,69.20420837402344,69.43681193321099,67.3899034517594,68.62735609027655,9941900
2016-02-04,68.55290985107422,69.43680038964507,67.69693059920617,68.94368206190579,14735700
2016-02-05,66.56182098388672,68.4877777543693,65.64071307587221,68.44125421317335,12939400
2016-02-08,63.05415725708008,65.16620113283612,61.686454561719906,65.08246017683682,30542600
2016-02-09,63.57520294189453,64.64518067396028,61.518988445601416,61.770197152122705,14882800
2016-02-10,65.2685317993164,66.0872934168316,64.2636831561199,64.3288118404848,11369500
2016-02-11,63.70542526245117,64.2636720459951,62.73779419167831,63.07274368150326,13962100
2016-02-12,65.5197525024414,65.56627604207114,64.31021855551906,64.607950753061,8710200
2016-02-16,66.1524429321289,66.75721353366629,65.50115588339415,66.44087613813696,8780700
2016-02-17,67.14994049072266,67.2338466568972,66.46940223591959,66.87026986597493,8494100
2016-02-18,66.41345977783203,67.35503386909376,66.20836372701264,67.01942344275295,6938100
2016-02-19,66.68380737304688,66.86093705876428,65.5371444405064,66.21768261063218,7750900
2016-02-22,68.11016082763672,68.23135784067571,67.21520196885251,67.38300719940584,7481500
2016-02-23,67.26180267333984,68.16608582399827,67.11263933972643,68.00759800390922,6177000
2016-02-24,66.98213958740234,67.29910818420987,65.61173138907436,66.42279118936052,7728600
2016-02-25,68.30594635009766,68.37120355793512,67.066059401186,67.08470126949574,6840900
2016-02-26,67.80252075195312,68.90257563283008,67.76522991213521,68.74408778547883,6714100
2016-02-29,67.48555755615234,68.89325664350814,67.48555755615234,67.92371606835918,7786100
2016-03-01,69.58309936523438,69.58309936523438,67.96098729074309,68.04488632843278,8705300
2016-03-02,69.26617431640625,69.54584503465728,68.66953491580082,69.45262146190693,5739100
2016-03-03,68.90257263183594,69.45259649206835,68.38983249729712,69.43395462922155,6588300
2016-03-04,68.89327239990234,69.21955845835028,68.62291906218759,69.19159209798369,9475300
2016-03-07,67.06605529785156,68.47374742543236,66.51602419758677,68.41781471142305,16671900
2016-03-08,65.83548736572266,66.67450654579613,65.73293931260221,66.65586467818422,12394400
2016-03-09,65.89141845703125,66.2643198125963,65.16426472555538,66.18973811898293,9291600
2016-03-10,65.46259307861328,66.56264831170243,64.8659536754974,66.32026133152951,10135100
2016-03-11,66.77703857421875,67.13129798635005,65.89140426889101,66.32956273389536,9466400
2016-03-14,66.64653778076172,66.86095836931436,66.14312202340054,66.74908583017798,7916500
2016-03-15,67.0380859375,67.0380859375,65.8727736978341,66.35754046003449,6442800
2016-03-16,67.46690368652344,67.89573763360342,66.66516849035224,66.8236492096536,7561800
2016-03-17,68.18473052978516,68.67882164612426,67.28044734139118,67.3829953594049,7411700
2016-03-18,68.78140258789062,69.07972229786442,68.1754386766149,68.52037373072642,15026200
2016-03-21,68.77204895019531,68.93053678559288,68.19405875786272,68.59492636504496,7397400
2016-03-22,68.01691436767578,68.66016872019131,67.98894802408786,68.27794305782749,6796800
2016-03-23,68.90257263183594,69.14495241134507,67.83980152456456,68.00760674018635,7287100
2016-03-24,69.11698913574219,69.1356381119188,68.43645086780553,68.66018879442166,6303900
2016-03-28,69.06105041503906,69.23817299828173,68.72543999810584,69.11698311369466,7283300
2016-03-29,70.27295684814453,70.46872836763245,68.91187358468201,69.0050971017003,10541500
2016-03-30,71.57814025878906,71.78323635781166,70.70182314932953,70.75776297520041,9691900
2016-03-31,71.2984848022461,71.70866997536744,70.80438631615141,71.42899923630787,7490800
2016-04-01,72.33325958251953,72.94854787315008,70.664538676116,71.08404824699927,10183400
2016-04-04,72.5570068359375,73.00448277664057,72.2773290386217,72.68752124468438,6905800
2016-04-05,71.75526428222656,72.22138915649073,71.3916874493006,71.9137450324761,6012000
2016-04-06,72.91124725341797,72.97650444708549,71.7832259843075,71.8578076663563,6220400
2016-04-07,72.32392120361328,72.69682244305886,71.96034445109122,72.44511108362079,7542100
2016-04-08,72.74344635009766,73.29347739728435,72.53835026851961,72.79006168227488,5327500
2016-04-11,72.54766845703125,73.44262727960252,72.50105312890234,73.05108412832142,5957200
2016-04-12,73.20022583007812,73.2281992888971,72.38917333680457,72.45443051571738,5962900
2016-04-13,74.3095932006836,74.51468919117255,73.56379800458498,73.67566337212591,9187300
2016-04-14,74.88763427734375,75.20459582131505,73.93673542042559,74.35625213230199,11470300
2016-04-15,74.65455627441406,75.22322914968437,74.48675104708019,74.81303701342365,7186700
2016-04-18,75.93172454833984,76.02495519523755,74.42148479859371,74.7664125871161,7761200
2016-04-19,75.2791519165039,76.19275961415453,74.92489964445554,75.97833908600704,8324700
2016-04-20,75.65205383300781,76.10885412963049,75.09270551494949,75.40034246675673,8521300
2016-04-21,75.31644439697266,76.13682146660337,75.21389637420633,75.97834074505536,9536900
2016-04-22,73.7502670288086,73.98332943071672,72.04424853984108,72.7154693953365,18216000
2016-04-25,72.84597778320312,73.49854960990211,72.54765821778366,73.35871787025195,11184600
2016-04-26,73.20957946777344,73.36806023502463,72.81803623838748,73.13499777288986,6071800
2016-04-27,73.42398071289062,73.64771862607743,72.87394974870219,73.09769477438903,6319400
2016-04-28,72.41716766357422,73.89944149124081,72.34258596957166,73.04177334771667,8322600
2016-04-29,72.0069808959961,72.72481730809338,71.65272849148855,72.26800973221243,8092700
2016-05-02,73.14431762695312,73.15364211634805,71.93239716816558,72.53835384130863,7636800
2016-05-03,71.9603500366211,73.05108037884929,71.71796314529256,72.18408795265505,7666300
2016-05-04,71.84849548339844,72.1374906602076,71.17727445500127,71.37304606953346,8854000
2016-05-05,72.11884307861328,72.43580458774176,71.79255708024533,71.91374699035305,6002300
2016-05-06,72.4544448852539,72.52902656523112,71.57812792677281,71.99764454226928,6172600
2016-05-09,72.92057800292969,73.05109240147101,72.32393872031186,72.4264867638088,9242300
2016-05-10,73.83419036865234,73.95538740951467,73.09771919534654,73.10703657348796,6802600
2016-05-11,72.19050598144531,74.08632271150461,72.18116498213267,73.90887935003873,8432500
2016-05-12,72.74153137207031,73.02170445683295,71.97573301549629,72.65748372170003,7512800
2016-05-13,71.7515869140625,73.1057399737709,71.7515869140625,72.5734169011501,7562700
2016-05-16,72.6574935913086,72.90030269764809,71.8730131224699,71.92904489699463,8597900
2016-05-17,71.71424865722656,72.76955407521638,71.46209143228945,72.4426901957592,7169900
2016-05-18,72.31192016601562,72.73217256518893,71.35000373561326,71.63951062726171,6288500
2016-05-19,71.79827117919922,72.14381694513594,71.18190052588277,71.78893730383832,5552200
2016-05-20,72.53604125976562,72.88158696756805,72.07843206572042,72.22785242240897,6302100
2016-05-23,72.10646057128906,72.83490185987775,72.04108781782844,72.62010872354813,5934300
2016-05-24,74.1330337524414,74.24510439958883,72.52673056057561,72.52673056057561,7582300
2016-05-25,73.83417510986328,74.40385501465256,73.73144547948516,74.24509363137574,5846700
2016-05-26,73.77814483642578,74.15170648846484,73.65674032767883,74.15170648846484,4284000
2016-05-27,74.3945083618164,74.3945083618164,73.62870320321886,73.62870320321886,4374600
2016-05-31,73.72212982177734,74.59065783181067,73.55402739644516,74.58131682898737,8639600
2016-06-01,73.98361206054688,74.07700070232953,73.37657520131465,73.48864584651183,4507000
2016-06-02,74.66535186767578,74.66535186767578,73.71277636842086,74.03029915980706,5627500
2016-06-03,74.65599822998047,74.8988071973229,73.92755707776439,74.29177765387243,7628000
2016-06-06,75.21633911132812,75.55254382551591,74.87079339810886,74.98286401120298,7620100
2016-06-07,75.27236938476562,75.64593096268668,75.21633764186053,75.36575799797227,5515700
2016-06-08,76.25298309326172,76.30901484752489,75.15098013381176,75.27238464308061,8860900
2016-06-09,75.8887710571289,76.15026210684255,75.62728000741525,75.86075517681626,6670900
2016-06-10,74.8801498413086,75.41247289438274,74.56261993459808,75.41247289438274,7859900
2016-06-13,73.21778869628906,74.88013017544314,73.19910669927935,73.77812747997892,10424600
2016-06-14,73.37657928466797,73.54468169927019,72.80689927546585,72.95632681071095,7891700
2016-06-15,73.00299835205078,73.6287099596893,72.89093485521711,73.37655996671839,7424000
2016-06-16,73.17109680175781,73.3298581638289,72.04107814363071,72.74150346169175,9650800
2016-06-17,71.9010009765625,73.15243141212181,71.75158059438725,73.14309041164346,14602200
2016-06-20,72.22786712646484,73.19912458049849,72.20919224998741,73.12441794949278,9957500
2016-06-21,72.2185287475586,72.85358138463178,72.05042636935994,72.66679700602467,9201000
2016-06-22,71.4714126586914,72.62011354588857,71.4714126586914,72.45201115081329,9626700
2016-06-23,73.05906677246094,73.06840065090849,71.7889610439859,72.62013223209262,13566200
2016-06-24,70.08924102783203,71.01380060237234,69.52889498256306,69.85576588400194,18375000
2016-06-27,68.49225616455078,69.65029786245259,68.40820854338268,69.27673625426152,16318400
2016-06-28,70.19196319580078,70.50948593759325,69.56624446181205,70.07989257364716,14815200
2016-06-29,71.66752624511719,71.68620824617945,70.70560981818765,70.95776695685788,12178100
2016-06-30,69.26740264892578,72.04108844508345,68.92186400266633,71.90100193642074,24877300
2016-07-01,69.5569076538086,70.92040143624887,69.20202092783579,69.57558252749907,13821400
2016-07-05,69.73434448242188,70.0145174658164,68.94987152906911,69.3421080057455,11081000
2016-07-06,69.16468048095703,69.80907421528285,68.94988731957947,69.2207193655266,11263800
2016-07-07,69.58493041992188,70.3133716926219,69.36078916286372,69.40748703935806,8806700
2016-07-08,71.36868286132812,71.4900945006134,69.84642743301936,70.32271873884699,10975000
2016-07-11,71.4620590209961,72.08777773513445,71.3406545280025,71.73289100545405,8185900
2016-07-12,72.3586196899414,72.44266732164989,71.49009187014077,71.61149637986277,10245500
2016-07-13,72.33993530273438,72.63878319189112,72.0971191662021,72.54539456248509,6559200
2016-07-14,72.97496795654297,73.34852949687551,72.55471567685244,72.90025422345771,6607400
2016-07-15,73.12440490722656,73.54465724142541,72.89092980487283,73.45126862550285,8153400
2016-07-18,73.13374328613281,73.49796389823226,73.05903666384981,73.17110015982188,4864200
2016-07-19,73.51663970947266,73.67540106546633,72.49868458114214,72.61075519277595,9395500
2016-07-20,74.11434173583984,74.47856234847683,73.54466188015736,73.54466188015736,7922100
2016-07-21,73.5820083618164,74.45987695808458,73.21778780061878,74.18904500551048,9018000
2016-07-22,74.62801361083984,74.78677503099335,73.15244869093719,74.6933863794382,12532400
2016-07-25,73.72212982177734,74.87082379063264,73.52601151307272,74.87082379063264,7979900
2016-07-26,73.30181884765625,73.83414163413082,72.7881780537415,73.75943503916909,9673200
2016-07-27,73.33922576904297,73.58204196241934,72.40532500616179,73.27385300064518,10194400
2016-07-28,73.95558166503906,74.7120387776321,73.35788592482562,73.48863142267886,8709700
2016-07-29,72.89092254638672,74.10498868267247,72.84422468052827,74.00225907785908,7777700
2016-08-01,73.08708953857422,73.33923965725883,72.59212318053123,73.13378031050166,8908800
2016-08-02,73.10572052001953,73.28316387204012,72.61075445921938,72.90960229546255,7910000
2016-08-03,73.50733184814453,73.50733184814453,73.0403814434745,73.10575421512439,7272700
2016-08-04,74.22642517089844,74.38518656789715,73.54467457629168,73.61938833667803,5954400
2016-08-05,74.8427734375,74.93616204742938,74.39450525980129,74.45987799926128,6662500
2016-08-08,74.66535186767578,75.02957254019351,74.5252724744738,74.92685002687749,5119700
2016-08-09,74.7680892944336,75.16033301154675,74.66535964532027,74.67470064753886,4455700
2016-08-10,74.4132080078125,74.91751524046364,74.25444659894924,74.68404006563054,5945500
2016-08-11,74.82410430908203,74.97352467141977,74.56260620607515,74.71203369350765,6577700
2016-08-12,74.73074340820312,74.78678230466441,74.38520465133261,74.5252912048387,4420400
2016-08-15,75.56189727783203,75.78603141586501,74.7307192293138,74.83344886030721,6290300
2016-08-16,75.46847534179688,75.56187106491548,74.91747762588228,75.10425482193288,6182600
2016-08-17,75.6275405883789,75.6462550118823,75.21591605830089,75.50592538545197,4655400
2016-08-18,75.09429168701172,75.39365821781823,74.75751058513286,74.85106128773594,7453900
2016-08-19,75.28138732910156,75.28138732910156,74.59845375595377,74.85104846090344,8480900
2016-08-22,75.8333511352539,75.85206555745259,74.80427917561104,75.15977468531726,7954500
2016-08-23,75.5901107788086,76.48821021447768,75.5901107788086,76.12335754178272,10007800
2016-08-24,75.11299133300781,75.75850318766116,75.01944064880898,75.59010910111941,5028000
2016-08-25,75.14106750488281,75.32816890236458,74.8417009864355,75.11300300900662,5773700
2016-08-26,75.3749771118164,75.90822415307062,75.00076703397089,75.42175604809594,7932200
2016-08-29,75.65558624267578,75.7678441953004,75.34686259804039,75.34686259804039,4766700
2016-08-30,75.93624877929688,75.95496319896559,75.51526712372852,75.77721189941192,4128700
2016-08-31,75.68366241455078,75.96431447689703,75.5059111121762,75.73043418954518,7386100
2016-09-01,76.0578842163086,76.2917645402979,75.74916047565205,75.90819738297412,6240600
2016-09-02,76.71275329589844,76.85308293063937,76.2449926050698,76.31047881628733,6408900
2016-09-06,77.20857238769531,77.20857238769531,76.5349959041121,76.71274723657466,8140400
2016-09-07,77.87279510498047,77.89150952894194,77.04953888721224,77.16180401859668,9304700
2016-09-08,77.62020111083984,78.23764143912683,77.26469845936288,77.666972891982,7961100
2016-09-09,76.0859603881836,77.47052812167675,76.0859603881836,77.08696804295876,11563000
2016-09-12,77.62020111083984,77.76988080293998,75.94561717679561,76.09529686889574,9882700
2016-09-13,76.60983276367188,77.12437229387977,76.35724517268106,77.09630779904307,8834300
2016-09-14,76.23564147949219,76.91857528311127,76.1982197647427,76.20757697779564,10999500
2016-09-15,76.72211456298828,76.83437256674452,75.95498727498489,76.17015320715909,10580300
2016-09-16,76.77822875976562,76.95598008138678,76.17013851931598,76.46950503404278,11702000
2016-09-19,77.18987274169922,77.68569794189295,76.92792789159398,77.11502931668005,8361700
2016-09-20,77.16178131103516,77.86342211641725,77.01209451323982,77.6201846387295,6473300
2016-09-21,77.85409545898438,77.88215996021934,76.96534580759166,77.57343617171044,7536200
2016-09-22,77.98503875732422,78.38731311216186,77.8353519567058,78.04116773882637,6599400
2016-09-23,77.21792602539062,78.06924666457364,77.19921160312327,77.95698868081283,8283700
2016-09-26,76.53500366210938,76.95599257575314,76.42274566177386,76.85308465047102,8486800
2016-09-27,76.86241912841797,77.06822778064573,76.24497175935538,76.51627374235623,7969500
2016-09-28,77.62020111083984,77.6576228182301,76.65661534228866,77.0682398486597,7974300
2016-09-29,76.63790130615234,77.70439499103709,76.51628610961669,77.38632118280802,5885400
2016-09-30,77.36761474609375,77.68569572461573,76.41338608545112,76.86243948528755,9776800
2016-10-03,77.51730346679688,77.751183815867,76.9934137688676,77.10567176844569,8155400
2016-10-04,77.39567565917969,78.1440883719282,77.25534604508287,77.91020806092043,5772000
2016-10-05,77.97570037841797,78.06925108266647,77.5547186405691,77.61084763562596,6163400
2016-10-06,77.98503875732422,78.09730385778803,77.53598549292845,77.76051569385608,7687100
2016-10-07,77.53599548339844,78.30312259176301,77.31147239100062,78.10666399373238,8238100
2016-10-10,77.76053619384766,78.15345344286645,77.59214206748797,77.76988626825664,7371500
2016-10-11,76.75015258789062,77.4517934191747,76.31045652495905,77.34888552625627,6227400
2016-10-12,76.94660949707031,77.21791146911742,76.5443351436845,76.56304242496455,3923600
2016-10-13,76.59115600585938,76.83438648302665,75.88015759095771,76.38534011174599,6810900
2016-10-14,77.13372802734375,77.8260189255992,76.75016800732861,76.75016800732861,6698100
2016-10-17,76.85306549072266,77.35824777867428,76.75015759109584,77.25533987904747,8473700
2016-10-18,76.31985473632812,77.05891766549395,76.10468162531996,76.24501129445889,11680400
2016-10-19,77.47051239013672,77.52664851858219,76.38531145215386,76.38531145215386,8440900
2016-10-20,77.18050384521484,77.74181517296061,76.8717801168434,77.6950433925006,6945200
2016-10-21,77.0401611328125,77.21791242574258,76.31981302652562,76.73143745692117,8043200
2016-10-24,77.80731201171875,78.20022928110593,77.37697303037159,77.90086272288784,16267000
2016-10-25,76.74079895019531,77.80729249238998,76.43207525707055,77.80729249238998,15085900
2016-10-26,76.47886657714844,76.95598444052251,76.16079275987313,76.35725137715396,8748400
2016-10-27,76.63790130615234,76.96533232564136,76.3478919942422,76.67532301373122,7039200
2016-10-28,76.91856384277344,77.9850575733928,76.81565592688375,77.19921595545888,10919600
2016-10-31,77.18987274169922,77.55472551684034,77.04954310415374,77.12438652917291,10024000
2016-11-01,76.35726165771484,77.35826930194442,76.08595958662019,77.31149037547696,10881500
2016-11-02,75.38428497314453,76.13269750139298,75.32814885886819,75.67429420331315,9170900
2016-11-03,75.44979858398438,75.8988448366664,75.34689066410694,75.54334929183801,7563100
2016-11-04,75.1784896850586,76.00174583160522,75.15042518900576,75.44979170933735,7588100
2016-11-07,77.18987274169922,77.20858002922309,76.1982152038499,76.37596655390496,7277900
2016-11-08,77.53599548339844,77.79794741823304,76.8530689955958,77.07759208799362,7152000
2016-11-09,77.87279510498047,77.92893123940343,75.98304512017508,76.53499929019367,12158500
2016-11-10,76.59115600585938,78.54639272500971,76.17016700313745,77.92895218013295,17171600
2016-11-11,76.60050201416016,77.3021431772981,76.2637136848569,76.32919990791792,7368000
2016-11-14,73.32616424560547,76.9185701077612,72.31580656519893,76.73146154660309,21773500
2016-11-15,73.50391387939453,74.41137075181918,72.78356556376251,73.18584003903956,18523400
2016-11-16,75.07420349121094,75.177327966946,73.83671693487148,73.86484049143898,9997700
2016-11-17,76.00232696533203,76.12419811120671,75.16796129534764,75.29920934551492,8081800
2016-11-18,75.7679443359375,76.40543784578068,75.49607136751365,76.0773177640558,7920800
2016-11-21,76.58357238769531,76.66794306772336,75.8429543133596,76.15232777842684,8942100
2016-11-22,74.93360137939453,76.58358634123165,74.30548458313547,76.58358634123165,18133900
2016-11-23,74.59610748291016,74.98985171658404,74.01486088618884,74.98048196279453,12802600
2016-11-25,75.12108612060547,75.34608891530638,74.75546551981961,74.98983806660452,6495700
2016-11-28,74.13672637939453,75.0085925473401,74.10860281792573,74.68047240939985,11793100
2016-11-29,74.20233154296875,74.60545251066448,74.01482926004006,74.17420798864963,8575200
2016-11-30,72.48672485351562,74.48357593288245,72.44922439607689,74.48357593288245,15353900
2016-12-01,70.71488189697266,72.76798760254825,70.54613338483655,72.72111023432292,21053000
2016-12-02,70.98675537109375,71.48362400667743,70.47113292710186,70.68675880890272,13629600
2016-12-05,72.47733306884766,72.74920596509263,71.76484598125339,71.83983972825105,12119200
2016-12-06,72.28987884521484,73.0961210892433,71.9148812882857,73.06799752415822,13896600
2016-12-07,74.35232543945312,74.52107391608425,72.42109843660415,72.43984508846066,13919800
2016-12-08,74.32421875,74.87734166376222,74.03359908915681,74.69921624454489,13320100
2016-12-09,74.19295501708984,74.93357294533368,73.90233541767698,74.20233191940403,10728300
2016-12-12,73.59296417236328,74.08983272237846,73.04921826188287,74.05233226450247,11942300
2016-12-13,74.24921417236328,74.53046406757332,73.35860142500141,73.88359360007941,12995100
2016-12-14,74.18357849121094,74.98045068490276,74.17420874132999,74.32420341671424,20146200
2016-12-15,74.53047180175781,75.36483751765435,74.18359784866719,74.408600649177,14070900
2016-12-16,73.45233917236328,74.49295363185179,73.28359068832512,74.26795803729458,19141700
2016-12-19,73.21797180175781,73.68671682885291,73.14297088082704,73.16172468730048,8699100
2016-12-20,73.46173858642578,73.66798759150622,72.83362181821403,73.50861596121067,6917400
2016-12-21,73.25546264648438,73.6398369514393,73.10546797679308,73.57421294235927,9343600
2016-12-22,73.03048706054688,73.18048177130485,72.36486988550286,73.14298130549473,12074000
2016-12-23,73.26485443115234,73.57422788786596,73.03048190075997,73.19923040874176,6192900
2016-12-27,73.45233917236328,73.92108416663807,73.33984495132516,73.37733825668387,3776000
2016-12-28,73.40547943115234,73.73359954343444,73.09610597422265,73.49922701287836,7587100
2016-12-29,73.4336166381836,73.91173153958938,73.40549307368718,73.5836113663256,6241100
2016-12-30,73.14297485351562,73.63047371356218,73.06798108099314,73.52734922980163,7127300
2017-01-03,74.53047180175781,74.91484622160009,73.58360468560636,73.83673104805925,13785200
2017-01-04,75.13982391357422,75.24294838437704,74.39920596529981,74.47420688088023,8033100
2017-01-05,76.02107238769531,76.43357034008795,75.20546053953262,75.31795477928904,7805100
2017-01-06,77.07106018066406,77.33355626398756,75.88045090202341,76.21794790986272,8898300
2017-01-09,76.63982391357422,77.29606419312555,76.54607632399298,77.13669257558917,7305300
2017-01-10,76.2273178100586,76.78044068884151,76.0585693058091,76.59293837718549,6017500
2017-01-11,76.68667602539062,76.68667602539062,75.85231059372211,76.1710537238066,7499200
2017-01-12,76.28356170654297,76.377309273382,75.47731975726181,75.98356520116958,6884000
2017-01-13,76.09605407714844,76.73354750036414,75.73981048718215,75.95542916052372,7291200
2017-01-17,76.18045806884766,76.39607681629033,75.71171295399316,75.71171295399316,6326500
2017-01-18,76.48982238769531,76.71482518666792,75.91795994296719,76.18982580821447,8512300
2017-01-19,76.62106323242188,76.73355745833611,76.32106670918178,76.67731034537898,6479400
2017-01-20,76.72416687011719,77.13666469817589,76.5085482072538,76.95853933560872,9048500
2017-01-23,77.01481628417969,77.15544123540712,76.40544626384889,76.59294143049738,7414200
2017-01-24,78.02729034423828,78.27103257726205,76.73354965789109,77.2491719825194,8397500
